ObservationDate,Province/State,Recovered
2020-02-03,South Carolina,0.0
2020-02-04,South Carolina,0.0
2020-02-05,South Carolina,0.0
2020-02-06,South Carolina,0.0
2020-02-07,South Carolina,0.0
2020-02-08,South Carolina,0.0
2020-02-09,South Carolina,0.0
2020-02-10,South Carolina,0.0
2020-02-11,South Carolina,0.0
2020-02-12,South Carolina,0.0
2020-02-13,South Carolina,0.0
2020-02-14,South Carolina,0.0
2020-02-15,South Carolina,0.0
2020-02-16,South Carolina,0.0
2020-02-17,South Carolina,0.0
2020-02-18,South Carolina,0.0
2020-02-19,South Carolina,0.0
2020-02-20,South Carolina,0.0
2020-02-21,South Carolina,0.0
2020-02-22,South Carolina,0.0
2020-02-23,South Carolina,0.0
2020-02-24,South Carolina,0.0
2020-02-25,South Carolina,0.0
2020-02-26,South Carolina,0.0
2020-02-27,South Carolina,0.0
2020-02-28,South Carolina,0.0
2020-02-29,South Carolina,0.0
2020-03-01,South Carolina,0.0
2020-03-02,South Carolina,0.0
2020-03-03,South Carolina,0.0
2020-03-04,South Carolina,0.0
2020-03-05,South Carolina,0.0
2020-03-06,South Carolina,0.0
2020-03-07,South Carolina,0.0
2020-03-08,South Carolina,0.0
2020-03-09,South Carolina,0.0
2020-03-10,South Carolina,0.0
2020-03-11,South Carolina,0.0
2020-03-12,South Carolina,0.0
2020-03-13,South Carolina,0.0
2020-03-14,South Carolina,0.0
2020-03-15,South Carolina,0.0
2020-03-16,South Carolina,2.0
2020-03-17,South Carolina,2.0
2020-03-18,South Carolina,3.0
2020-03-19,South Carolina,4.0
2020-03-20,South Carolina,8.0
2020-03-21,South Carolina,10.0
2020-03-22,South Carolina,13.0
2020-03-23,South Carolina,19.0
2020-03-24,South Carolina,21.0
2020-03-25,South Carolina,29.0
2020-03-26,South Carolina,31.0
2020-03-27,South Carolina,43.0
2020-03-28,South Carolina,57.0
2020-03-29,South Carolina,74.0
2020-03-30,South Carolina,97.0
2020-03-31,South Carolina,124.0
2020-04-01,South Carolina,160.0
2020-04-02,South Carolina,207.0
2020-04-03,South Carolina,242.0
2020-04-04,South Carolina,290.0
2020-04-05,South Carolina,329.0
2020-04-06,South Carolina,377.0
2020-04-07,South Carolina,430.0
2020-04-08,South Carolina,450.0
2020-04-09,South Carolina,542.0
2020-04-10,South Carolina,619.0
2020-04-11,South Carolina,673.0
2020-04-12,South Carolina,720.0
2020-04-13,South Carolina,760.0
2020-04-14,South Carolina,821.0
2020-04-15,South Carolina,869.0
2020-04-16,South Carolina,959.0
2020-04-17,South Carolina,1026.0
2020-04-18,South Carolina,2633.0
2020-04-19,South Carolina,2633.0
2020-04-20,South Carolina,2063.0
2020-04-21,South Carolina,2063.0
2020-04-22,South Carolina,3317.0
2020-04-23,South Carolina,3317.0
2020-04-24,South Carolina,3701.0
2020-04-25,South Carolina,3701.0
2020-04-26,South Carolina,3701.0
2020-04-27,South Carolina,3701.0
2020-04-28,South Carolina,2830.0
2020-04-29,South Carolina,3252.0
2020-04-30,South Carolina,3252.0
2020-05-01,South Carolina,3622.0
2020-05-02,South Carolina,3622.0
2020-05-03,South Carolina,3622.0
2020-05-04,South Carolina,3622.0
2020-05-05,South Carolina,3622.0
2020-05-06,South Carolina,3816.0
2020-05-07,South Carolina,3816.0
2020-05-08,South Carolina,3816.0
2020-05-09,South Carolina,4120.0
2020-05-10,South Carolina,4120.0
2020-05-11,South Carolina,4120.0
2020-05-12,South Carolina,6817.0
2020-05-13,South Carolina,6817.0
2020-05-14,South Carolina,4914.0
2020-05-15,South Carolina,5076.0
2020-05-16,South Carolina,5076.0
2020-05-17,South Carolina,5076.0
2020-05-18,South Carolina,5076.0
2020-05-19,South Carolina,5451.0
2020-05-20,South Carolina,5451.0
2020-05-21,South Carolina,5451.0
2020-05-22,South Carolina,5743.0
2020-05-23,South Carolina,5743.0
2020-05-24,South Carolina,5743.0
2020-05-25,South Carolina,6063.0
2020-05-26,South Carolina,6102.0
2020-05-27,South Carolina,6102.0
2020-05-28,South Carolina,6102.0
2020-05-29,South Carolina,6459.0
2020-05-30,South Carolina,6459.0
2020-05-31,South Carolina,6459.0
2020-06-01,South Carolina,6459.0
2020-06-02,South Carolina,6976.0
2020-06-03,South Carolina,6976.0
2020-06-04,South Carolina,6976.0
2020-06-05,South Carolina,7347.0
2020-06-06,South Carolina,7347.0
2020-06-07,South Carolina,7347.0
2020-06-08,South Carolina,7347.0
2020-06-09,South Carolina,7928.0
2020-06-10,South Carolina,7928.0
2020-06-11,South Carolina,7928.0
2020-06-12,South Carolina,8682.0
2020-06-13,South Carolina,8682.0
2020-06-14,South Carolina,8682.0
2020-06-15,South Carolina,8682.0
2020-06-16,South Carolina,9734.0
2020-06-17,South Carolina,9734.0
2020-06-18,South Carolina,9734.0
2020-06-19,South Carolina,10790.0
2020-06-20,South Carolina,10790.0
2020-06-21,South Carolina,10790.0
2020-06-22,South Carolina,10790.0
2020-06-23,South Carolina,12317.0
2020-06-24,South Carolina,12317.0
2020-06-25,South Carolina,12317.0
2020-06-26,South Carolina,13456.0
2020-06-27,South Carolina,13456.0
2020-06-28,South Carolina,13456.0
2020-06-29,South Carolina,13456.0
2020-06-30,South Carolina,15471.0
2020-07-01,South Carolina,15471.0
2020-07-02,South Carolina,15471.0
2020-07-03,South Carolina,16994.0
2020-07-04,South Carolina,16994.0
2020-07-05,South Carolina,16994.0
2020-07-06,South Carolina,16994.0
2020-07-07,South Carolina,19181.0
2020-07-08,South Carolina,19181.0
2020-07-09,South Carolina,19181.0
2020-07-10,South Carolina,20956.0
2020-07-11,South Carolina,20956.0
2020-07-12,South Carolina,20957.0
2020-07-13,South Carolina,20957.0
2020-07-14,South Carolina,23849.0
2020-07-15,South Carolina,23849.0
2020-07-16,South Carolina,23849.0
2020-07-17,South Carolina,23849.0
2020-07-18,South Carolina,23849.0
2020-07-19,South Carolina,22553.0
2020-01-22,South Dakota,0.0
2020-01-23,South Dakota,0.0
2020-01-24,South Dakota,0.0
2020-01-25,South Dakota,0.0
2020-01-26,South Dakota,0.0
2020-01-27,South Dakota,0.0
2020-01-28,South Dakota,0.0
2020-01-29,South Dakota,0.0
2020-01-30,South Dakota,0.0
2020-01-31,South Dakota,0.0
2020-02-01,South Dakota,0.0
2020-02-02,South Dakota,0.0
2020-02-03,South Dakota,0.0
2020-02-04,South Dakota,0.0
2020-02-05,South Dakota,0.0
2020-02-06,South Dakota,0.0
2020-02-07,South Dakota,0.0
2020-02-08,South Dakota,0.0
2020-02-09,South Dakota,0.0
2020-02-10,South Dakota,0.0
2020-02-11,South Dakota,0.0
2020-02-12,South Dakota,0.0
2020-02-13,South Dakota,0.0
2020-02-14,South Dakota,0.0
2020-02-15,South Dakota,0.0
2020-02-16,South Dakota,0.0
2020-02-17,South Dakota,0.0
2020-02-18,South Dakota,0.0
2020-02-19,South Dakota,0.0
2020-02-20,South Dakota,0.0
2020-02-21,South Dakota,0.0
2020-02-22,South Dakota,0.0
2020-02-23,South Dakota,0.0
2020-02-24,South Dakota,0.0
2020-02-25,South Dakota,0.0
2020-02-26,South Dakota,0.0
2020-02-27,South Dakota,0.0
2020-02-28,South Dakota,0.0
2020-02-29,South Dakota,0.0
2020-03-01,South Dakota,0.0
2020-03-02,South Dakota,0.0
2020-03-03,South Dakota,0.0
2020-03-04,South Dakota,0.0
2020-03-05,South Dakota,0.0
2020-03-06,South Dakota,0.0
2020-03-07,South Dakota,0.0
2020-03-08,South Dakota,0.0
2020-03-09,South Dakota,0.0
2020-03-10,South Dakota,0.0
2020-03-11,South Dakota,0.0
2020-03-12,South Dakota,0.0
2020-03-13,South Dakota,0.0
2020-03-14,South Dakota,0.0
2020-03-15,South Dakota,1.0
2020-03-16,South Dakota,1.0
2020-03-17,South Dakota,2.0
2020-03-18,South Dakota,3.0
2020-03-19,South Dakota,3.0
2020-03-20,South Dakota,3.0
2020-03-21,South Dakota,4.0
2020-03-22,South Dakota,6.0
2020-03-23,South Dakota,7.0
2020-03-24,South Dakota,8.0
2020-03-25,South Dakota,11.0
2020-03-26,South Dakota,13.0
2020-03-27,South Dakota,17.0
2020-03-28,South Dakota,19.0
2020-03-29,South Dakota,25.0
2020-03-30,South Dakota,29.0
2020-03-31,South Dakota,31.0
2020-04-01,South Dakota,38.0
2020-04-02,South Dakota,48.0
2020-04-03,South Dakota,54.0
2020-04-04,South Dakota,62.0
2020-04-05,South Dakota,71.0
2020-04-06,South Dakota,85.0
2020-04-07,South Dakota,96.0
2020-04-08,South Dakota,119.0
2020-04-09,South Dakota,137.0
2020-04-10,South Dakota,166.0
2020-04-11,South Dakota,198.0
2020-04-12,South Dakota,197.0
2020-04-13,South Dakota,207.0
2020-04-14,South Dakota,261.0
2020-04-15,South Dakota,329.0
2020-04-16,South Dakota,373.0
2020-04-17,South Dakota,457.0
2020-04-18,South Dakota,552.0
2020-04-19,South Dakota,646.0
2020-04-20,South Dakota,709.0
2020-04-21,South Dakota,824.0
2020-04-22,South Dakota,937.0
2020-04-23,South Dakota,1064.0
2020-04-24,South Dakota,1190.0
2020-04-25,South Dakota,1223.0
2020-04-26,South Dakota,1257.0
2020-04-27,South Dakota,1316.0
2020-04-28,South Dakota,1392.0
2020-04-29,South Dakota,1492.0
2020-04-30,South Dakota,1573.0
2020-05-01,South Dakota,1686.0
2020-05-02,South Dakota,1759.0
2020-05-03,South Dakota,1799.0
2020-05-04,South Dakota,1830.0
2020-05-05,South Dakota,1895.0
2020-05-06,South Dakota,1977.0
2020-05-07,South Dakota,2028.0
2020-05-08,South Dakota,2069.0
2020-05-09,South Dakota,2125.0
2020-05-10,South Dakota,2147.0
2020-05-11,South Dakota,2187.0
2020-05-12,South Dakota,2309.0
2020-05-13,South Dakota,2367.0
2020-05-14,South Dakota,2437.0
2020-05-15,South Dakota,2574.0
2020-05-16,South Dakota,2673.0
2020-05-17,South Dakota,2724.0
2020-05-18,South Dakota,2784.0
2020-05-19,South Dakota,2914.0
2020-05-20,South Dakota,3023.0
2020-05-21,South Dakota,3145.0
2020-05-22,South Dakota,3267.0
2020-05-23,South Dakota,3336.0
2020-05-24,South Dakota,3371.0
2020-05-25,South Dakota,3415.0
2020-05-26,South Dakota,3528.0
2020-05-27,South Dakota,3619.0
2020-05-28,South Dakota,3698.0
2020-05-29,South Dakota,3744.0
2020-05-30,South Dakota,3805.0
2020-05-31,South Dakota,3837.0
2020-06-01,South Dakota,3903.0
2020-06-02,South Dakota,3990.0
2020-06-03,South Dakota,4084.0
2020-06-04,South Dakota,4163.0
2020-06-05,South Dakota,4179.0
2020-06-06,South Dakota,4273.0
2020-06-07,South Dakota,4335.0
2020-06-08,South Dakota,4403.0
2020-06-09,South Dakota,4483.0
2020-06-10,South Dakota,4573.0
2020-06-11,South Dakota,4664.0
2020-06-12,South Dakota,4755.0
2020-06-13,South Dakota,4828.0
2020-06-14,South Dakota,4899.0
2020-06-15,South Dakota,4961.0
2020-06-16,South Dakota,5069.0
2020-06-17,South Dakota,5143.0
2020-06-18,South Dakota,5221.0
2020-06-19,South Dakota,5276.0
2020-06-20,South Dakota,5335.0
2020-06-21,South Dakota,5389.0
2020-06-22,South Dakota,5437.0
2020-06-23,South Dakota,5497.0
2020-06-24,South Dakota,5554.0
2020-06-25,South Dakota,5592.0
2020-06-26,South Dakota,5652.0
2020-06-27,South Dakota,5717.0
2020-06-28,South Dakota,5752.0
2020-06-29,South Dakota,5818.0
2020-06-30,South Dakota,5872.0
2020-07-01,South Dakota,5933.0
2020-07-02,South Dakota,5982.0
2020-07-03,South Dakota,6049.0
2020-07-04,South Dakota,6062.0
2020-07-05,South Dakota,6063.0
2020-07-06,South Dakota,6063.0
2020-07-07,South Dakota,6190.0
2020-07-08,South Dakota,6280.0
2020-07-09,South Dakota,6331.0
2020-07-10,South Dakota,6408.0
2020-07-11,South Dakota,6470.0
2020-07-12,South Dakota,6522.0
2020-07-13,South Dakota,6543.0
2020-07-14,South Dakota,6599.0
2020-07-15,South Dakota,6663.0
2020-07-16,South Dakota,6737.0
2020-07-17,South Dakota,6808.0
2020-07-18,South Dakota,6891.0
2020-07-19,South Dakota,6952.0
2020-01-22,Tennessee,0.0
2020-01-23,Tennessee,0.0
2020-01-24,Tennessee,0.0
2020-01-25,Tennessee,0.0
2020-01-26,Tennessee,0.0
2020-01-27,Tennessee,0.0
2020-01-28,Tennessee,0.0
2020-01-29,Tennessee,0.0
2020-01-30,Tennessee,0.0
2020-01-31,Tennessee,0.0
2020-02-01,Tennessee,0.0
2020-02-02,Tennessee,0.0
2020-02-03,Tennessee,0.0
2020-02-04,Tennessee,0.0
2020-02-05,Tennessee,0.0
2020-02-06,Tennessee,0.0
2020-02-07,Tennessee,0.0
2020-02-08,Tennessee,0.0
2020-02-09,Tennessee,0.0
2020-02-10,Tennessee,0.0
2020-02-11,Tennessee,0.0
2020-02-12,Tennessee,0.0
2020-02-13,Tennessee,0.0
2020-02-14,Tennessee,0.0
2020-02-15,Tennessee,0.0
2020-02-16,Tennessee,0.0
2020-02-17,Tennessee,0.0
2020-02-18,Tennessee,0.0
2020-02-19,Tennessee,0.0
2020-02-20,Tennessee,0.0
2020-02-21,Tennessee,0.0
2020-02-22,Tennessee,0.0
2020-02-23,Tennessee,0.0
2020-02-24,Tennessee,0.0
2020-02-25,Tennessee,0.0
2020-02-26,Tennessee,0.0
2020-02-27,Tennessee,0.0
2020-02-28,Tennessee,0.0
2020-02-29,Tennessee,0.0
2020-03-01,Tennessee,0.0
2020-03-02,Tennessee,0.0
2020-03-03,Tennessee,0.0
2020-03-04,Tennessee,0.0
2020-03-05,Tennessee,0.0
2020-03-06,Tennessee,0.0
2020-03-07,Tennessee,0.0
2020-03-08,Tennessee,0.0
2020-03-09,Tennessee,0.0
2020-03-10,Tennessee,0.0
2020-03-11,Tennessee,0.0
2020-03-12,Tennessee,0.0
2020-03-13,Tennessee,2.0
2020-03-14,Tennessee,2.0
2020-03-15,Tennessee,3.0
2020-03-16,Tennessee,4.0
2020-03-17,Tennessee,5.0
2020-03-18,Tennessee,6.0
2020-03-19,Tennessee,12.0
2020-03-20,Tennessee,18.0
2020-03-21,Tennessee,29.0
2020-03-22,Tennessee,40.0
2020-03-23,Tennessee,52.0
2020-03-24,Tennessee,75.0
2020-03-25,Tennessee,104.0
2020-03-26,Tennessee,145.0
2020-03-27,Tennessee,201.0
2020-03-28,Tennessee,261.0
2020-03-29,Tennessee,332.0
2020-03-30,Tennessee,407.0
2020-03-31,Tennessee,552.0
2020-04-01,Tennessee,728.0
2020-04-02,Tennessee,798.0
2020-04-03,Tennessee,859.0
2020-04-04,Tennessee,980.0
2020-04-05,Tennessee,1122.0
2020-04-06,Tennessee,1224.0
2020-04-07,Tennessee,1383.0
2020-04-08,Tennessee,1509.0
2020-04-09,Tennessee,1654.0
2020-04-10,Tennessee,1796.0
2020-04-11,Tennessee,1936.0
2020-04-12,Tennessee,1504.0
2020-04-13,Tennessee,1671.0
2020-04-14,Tennessee,1969.0
2020-04-15,Tennessee,2196.0
2020-04-16,Tennessee,2786.0
2020-04-17,Tennessee,3017.0
2020-04-18,Tennessee,3234.0
2020-04-19,Tennessee,3344.0
2020-04-20,Tennessee,3575.0
2020-04-21,Tennessee,3828.0
2020-04-22,Tennessee,4012.0
2020-04-23,Tennessee,4193.0
2020-04-24,Tennessee,4370.0
2020-04-25,Tennessee,4467.0
2020-04-26,Tennessee,4527.0
2020-04-27,Tennessee,4720.0
2020-04-28,Tennessee,4921.0
2020-04-29,Tennessee,5140.0
2020-04-30,Tennessee,5140.0
2020-05-01,Tennessee,5546.0
2020-05-02,Tennessee,5718.0
2020-05-03,Tennessee,5814.0
2020-05-04,Tennessee,6081.0
2020-05-05,Tennessee,6356.0
2020-05-06,Tennessee,6564.0
2020-05-07,Tennessee,6783.0
2020-05-08,Tennessee,7011.0
2020-05-09,Tennessee,7369.0
2020-05-10,Tennessee,7528.0
2020-05-11,Tennessee,8038.0
2020-05-12,Tennessee,8336.0
2020-05-13,Tennessee,8624.0
2020-05-14,Tennessee,8881.0
2020-05-15,Tennessee,9280.0
2020-05-16,Tennessee,9529.0
2020-05-17,Tennessee,9652.0
2020-05-18,Tennessee,9886.0
2020-05-19,Tennessee,10969.0
2020-05-20,Tennessee,11783.0
2020-05-21,Tennessee,12191.0
2020-05-22,Tennessee,12566.0
2020-05-23,Tennessee,12745.0
2020-05-24,Tennessee,12837.0
2020-05-25,Tennessee,13073.0
2020-05-26,Tennessee,13344.0
2020-05-27,Tennessee,13916.0
2020-05-28,Tennessee,14632.0
2020-05-29,Tennessee,14965.0
2020-05-30,Tennessee,15193.0
2020-05-31,Tennessee,15300.0
2020-06-01,Tennessee,15564.0
2020-06-02,Tennessee,15916.0
2020-06-03,Tennessee,16319.0
2020-06-04,Tennessee,16643.0
2020-06-05,Tennessee,16925.0
2020-06-06,Tennessee,17124.0
2020-06-07,Tennessee,17222.0
2020-06-08,Tennessee,17563.0
2020-06-09,Tennessee,18013.0
2020-06-10,Tennessee,18516.0
2020-06-11,Tennessee,18992.0
2020-06-12,Tennessee,19425.0
2020-06-13,Tennessee,19731.0
2020-06-14,Tennessee,19896.0
2020-06-15,Tennessee,20062.0
2020-06-16,Tennessee,20710.0
2020-06-17,Tennessee,21282.0
2020-06-18,Tennessee,21949.0
2020-06-19,Tennessee,22531.0
2020-06-20,Tennessee,22838.0
2020-06-21,Tennessee,23067.0
2020-06-22,Tennessee,23567.0
2020-06-23,Tennessee,24068.0
2020-06-24,Tennessee,24693.0
2020-06-25,Tennessee,25280.0
2020-06-26,Tennessee,25753.0
2020-06-27,Tennessee,26159.0
2020-06-28,Tennessee,26159.0
2020-06-29,Tennessee,26962.0
2020-06-30,Tennessee,27599.0
2020-07-01,Tennessee,28283.0
2020-07-02,Tennessee,28938.0
2020-07-03,Tennessee,29591.0
2020-07-04,Tennessee,30043.0
2020-07-05,Tennessee,30254.0
2020-07-06,Tennessee,31020.0
2020-07-07,Tennessee,31827.0
2020-07-08,Tennessee,32736.0
2020-07-09,Tennessee,33609.0
2020-07-10,Tennessee,34740.0
2020-07-11,Tennessee,35435.0
2020-07-12,Tennessee,35855.0
2020-07-13,Tennessee,36996.0
2020-07-14,Tennessee,38272.0
2020-07-15,Tennessee,39857.0
2020-07-16,Tennessee,41250.0
2020-07-17,Tennessee,42734.0
2020-07-18,Tennessee,43706.0
2020-07-19,Tennessee,44319.0
2020-01-22,Texas,0.0
2020-01-23,Texas,0.0
2020-01-24,Texas,0.0
2020-01-25,Texas,0.0
2020-01-26,Texas,0.0
2020-01-27,Texas,0.0
2020-01-28,Texas,0.0
2020-01-29,Texas,0.0
2020-01-30,Texas,0.0
2020-01-31,Texas,0.0
2020-02-01,Texas,0.0
2020-02-02,Texas,0.0
2020-02-03,Texas,0.0
2020-02-04,Texas,0.0
2020-02-05,Texas,0.0
2020-02-06,Texas,0.0
2020-02-07,Texas,0.0
2020-02-08,Texas,0.0
2020-02-09,Texas,0.0
2020-02-10,Texas,0.0
2020-02-11,Texas,0.0
2020-02-12,Texas,0.0
2020-02-13,Texas,0.0
2020-02-14,Texas,0.0
2020-02-15,Texas,0.0
2020-02-16,Texas,0.0
2020-02-17,Texas,0.0
2020-02-18,Texas,0.0
2020-02-19,Texas,0.0
2020-02-20,Texas,0.0
2020-02-21,Texas,0.0
2020-02-22,Texas,0.0
2020-02-23,Texas,0.0
2020-02-24,Texas,0.0
2020-02-25,Texas,0.0
2020-02-26,Texas,0.0
2020-02-27,Texas,0.0
2020-02-28,Texas,0.0
2020-02-29,Texas,0.0
2020-03-01,Texas,0.0
2020-03-02,Texas,0.0
2020-03-03,Texas,0.0
2020-03-04,Texas,0.0
2020-03-05,Texas,0.0
2020-03-06,Texas,1.0
2020-03-07,Texas,1.0
2020-03-08,Texas,1.0
2020-03-09,Texas,2.0
2020-03-10,Texas,2.0
2020-03-11,Texas,3.0
2020-03-12,Texas,4.0
2020-03-13,Texas,8.0
2020-03-14,Texas,11.0
2020-03-15,Texas,15.0
2020-03-16,Texas,19.0
2020-03-17,Texas,26.0
2020-03-18,Texas,43.0
2020-03-19,Texas,69.0
2020-03-20,Texas,109.0
2020-03-21,Texas,167.0
2020-03-22,Texas,192.0
2020-03-23,Texas,235.0
2020-03-24,Texas,306.0
2020-03-25,Texas,405.0
2020-03-26,Texas,529.0
2020-03-27,Texas,672.0
2020-03-28,Texas,872.0
2020-03-29,Texas,1014.0
2020-03-30,Texas,1166.0
2020-03-31,Texas,1437.0
2020-04-01,Texas,1672.0
2020-04-02,Texas,1977.0
2020-04-03,Texas,2271.0
2020-04-04,Texas,2638.0
2020-04-05,Texas,2935.0
2020-04-06,Texas,3316.0
2020-04-07,Texas,3722.0
2020-04-08,Texas,4123.0
2020-04-09,Texas,4776.0
2020-04-10,Texas,5210.0
2020-04-11,Texas,5657.0
2020-04-12,Texas,2014.0
2020-04-13,Texas,2269.0
2020-04-14,Texas,2580.0
2020-04-15,Texas,3150.0
2020-04-16,Texas,3677.0
2020-04-17,Texas,4190.0
2020-04-18,Texas,4806.0
2020-04-19,Texas,5334.0
2020-04-20,Texas,5706.0
2020-04-21,Texas,6486.0
2020-04-22,Texas,7341.0
2020-04-23,Texas,8025.0
2020-04-24,Texas,9156.0
2020-04-25,Texas,9986.0
2020-04-26,Texas,10763.0
2020-04-27,Texas,11170.0
2020-04-28,Texas,11786.0
2020-04-29,Texas,12507.0
2020-04-30,Texas,12507.0
2020-05-01,Texas,14122.0
2020-05-02,Texas,14891.0
2020-05-03,Texas,15544.0
2020-05-04,Texas,16090.0
2020-05-05,Texas,16791.0
2020-05-06,Texas,17622.0
2020-05-07,Texas,18440.0
2020-05-08,Texas,19197.0
2020-05-09,Texas,20141.0
2020-05-10,Texas,21022.0
2020-05-11,Texas,21713.0
2020-05-12,Texas,21713.0
2020-05-13,Texas,23519.0
2020-05-14,Texas,24487.0
2020-05-15,Texas,25454.0
2020-05-16,Texas,26601.0
2020-05-17,Texas,27570.0
2020-05-18,Texas,28371.0
2020-05-19,Texas,29359.0
2020-05-20,Texas,30341.0
2020-05-21,Texas,30341.0
2020-05-22,Texas,31223.0
2020-05-23,Texas,32277.0
2020-05-24,Texas,33385.0
2020-05-25,Texas,35292.0
2020-05-26,Texas,36375.0
2020-05-27,Texas,37626.0
2020-05-28,Texas,38905.0
2020-05-29,Texas,40068.0
2020-05-30,Texas,40068.0
2020-05-31,Texas,42423.0
2020-06-01,Texas,43338.0
2020-06-02,Texas,44517.0
2020-06-03,Texas,45858.0
2020-06-04,Texas,46799.0
2020-06-05,Texas,47865.0
2020-06-06,Texas,48895.0
2020-06-07,Texas,49758.0
2020-06-08,Texas,49758.0
2020-06-09,Texas,51140.0
2020-06-10,Texas,52449.0
2020-06-11,Texas,54096.0
2020-06-12,Texas,55258.0
2020-06-13,Texas,56535.0
2020-06-14,Texas,58341.0
2020-06-15,Texas,59089.0
2020-06-16,Texas,60681.0
2020-06-17,Texas,62368.0
2020-06-18,Texas,63812.0
2020-06-19,Texas,65329.0
2020-06-20,Texas,67096.0
2020-06-21,Texas,68499.0
2020-06-22,Texas,69190.0
2020-06-23,Texas,70714.0
2020-06-24,Texas,72898.0
2020-06-25,Texas,74496.0
2020-06-26,Texas,76282.0
2020-06-27,Texas,78248.0
2020-06-28,Texas,79974.0
2020-06-29,Texas,81335.0
2020-06-30,Texas,84818.0
2020-07-01,Texas,87556.0
2020-07-02,Texas,90720.0
2020-07-03,Texas,93572.0
2020-07-04,Texas,97430.0
2020-07-05,Texas,100843.0
2020-07-06,Texas,103782.0
2020-07-07,Texas,108485.0
2020-07-08,Texas,113284.0
2020-07-09,Texas,118326.0
2020-07-10,Texas,122996.0
2020-07-11,Texas,127880.0
2020-07-12,Texas,132638.0
2020-07-13,Texas,136419.0
2020-07-14,Texas,142398.0
2020-07-15,Texas,149276.0
2020-07-16,Texas,155937.0
2020-07-17,Texas,162191.0
2020-07-18,Texas,169581.0
2020-07-19,Texas,172936.0
2020-01-22,Utah,0.0
2020-01-23,Utah,0.0
2020-01-24,Utah,0.0
2020-01-25,Utah,0.0
2020-01-26,Utah,0.0
2020-01-27,Utah,0.0
2020-01-28,Utah,0.0
2020-01-29,Utah,0.0
2020-01-30,Utah,0.0
2020-01-31,Utah,0.0
2020-02-01,Utah,0.0
2020-02-02,Utah,0.0
2020-02-03,Utah,0.0
2020-02-04,Utah,0.0
2020-02-05,Utah,0.0
2020-02-06,Utah,0.0
2020-02-07,Utah,0.0
2020-02-08,Utah,0.0
2020-02-09,Utah,0.0
2020-02-10,Utah,0.0
2020-02-11,Utah,0.0
2020-02-12,Utah,0.0
2020-02-13,Utah,0.0
2020-02-14,Utah,0.0
2020-02-15,Utah,0.0
2020-02-16,Utah,0.0
2020-02-17,Utah,0.0
2020-02-18,Utah,0.0
2020-02-19,Utah,0.0
2020-02-20,Utah,0.0
2020-02-21,Utah,0.0
2020-02-22,Utah,0.0
2020-02-23,Utah,0.0
2020-02-24,Utah,0.0
2020-02-25,Utah,0.0
2020-02-26,Utah,0.0
2020-02-27,Utah,0.0
2020-02-28,Utah,0.0
2020-02-29,Utah,0.0
2020-03-01,Utah,0.0
2020-03-02,Utah,0.0
2020-03-03,Utah,0.0
2020-03-04,Utah,0.0
2020-03-05,Utah,0.0
2020-03-06,Utah,0.0
2020-03-07,Utah,0.0
2020-03-08,Utah,0.0
2020-03-09,Utah,0.0
2020-03-10,Utah,0.0
2020-03-11,Utah,0.0
2020-03-12,Utah,0.0
2020-03-13,Utah,0.0
2020-03-14,Utah,0.0
2020-03-15,Utah,0.0
2020-03-16,Utah,3.0
2020-03-17,Utah,3.0
2020-03-18,Utah,4.0
2020-03-19,Utah,7.0
2020-03-20,Utah,6.0
2020-03-21,Utah,11.0
2020-03-22,Utah,14.0
2020-03-23,Utah,23.0
2020-03-24,Utah,27.0
2020-03-25,Utah,31.0
2020-03-26,Utah,37.0
2020-03-27,Utah,45.0
2020-03-28,Utah,62.0
2020-03-29,Utah,82.0
2020-03-30,Utah,102.0
2020-03-31,Utah,129.0
2020-04-01,Utah,144.0
2020-04-02,Utah,196.0
2020-04-03,Utah,248.0
2020-04-04,Utah,307.0
2020-04-05,Utah,370.0
2020-04-06,Utah,414.0
2020-04-07,Utah,455.0
2020-04-08,Utah,509.0
2020-04-09,Utah,535.0
2020-04-10,Utah,632.0
2020-04-11,Utah,690.0
2020-04-12,Utah,746.0
2020-04-13,Utah,218.0
2020-04-14,Utah,218.0
2020-04-15,Utah,218.0
2020-04-16,Utah,357.0
2020-04-17,Utah,443.0
2020-04-18,Utah,565.0
2020-04-19,Utah,679.0
2020-04-20,Utah,776.0
2020-04-21,Utah,888.0
2020-04-22,Utah,970.0
2020-04-23,Utah,1050.0
2020-04-24,Utah,1252.0
2020-04-25,Utah,1399.0
2020-04-26,Utah,1568.0
2020-04-27,Utah,1641.0
2020-04-28,Utah,1704.0
2020-04-29,Utah,1790.0
2020-04-30,Utah,1939.0
2020-05-01,Utah,2062.0
2020-05-02,Utah,2185.0
2020-05-03,Utah,2238.0
2020-05-04,Utah,2342.0
2020-05-05,Utah,2387.0
2020-05-06,Utah,2509.0
2020-05-07,Utah,2640.0
2020-05-08,Utah,2769.0
2020-05-09,Utah,2901.0
2020-05-10,Utah,3033.0
2020-05-11,Utah,3181.0
2020-05-12,Utah,3267.0
2020-05-13,Utah,3406.0
2020-05-14,Utah,3566.0
2020-05-15,Utah,3719.0
2020-05-16,Utah,3896.0
2020-05-17,Utah,4075.0
2020-05-18,Utah,4183.0
2020-05-19,Utah,4183.0
2020-05-20,Utah,4423.0
2020-05-21,Utah,4596.0
2020-05-22,Utah,4748.0
2020-05-23,Utah,4898.0
2020-05-24,Utah,5081.0
